Year,Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper
2009,ST. VINCENT AND THE GRENADINES,VCT,1.05,0.23,3.00,81.52,67.92,94.81
2010,ST. VINCENT AND THE GRENADINES,VCT,1.16,0.24,3.00,87.20,70.28,96.70
2011,ST. VINCENT AND THE GRENADINES,VCT,1.04,0.23,3.00,78.87,67.76,94.39
2012,ST. VINCENT AND THE GRENADINES,VCT,1.04,0.25,3.00,79.81,67.29,93.93
2013,ST. VINCENT AND THE GRENADINES,VCT,1.05,0.24,3.00,82.16,67.76,93.93
2014,ST. VINCENT AND THE GRENADINES,VCT,1.19,0.25,1.00,87.68,71.08,99.02
2015,ST. VINCENT AND THE GRENADINES,VCT,1.21,0.24,1.00,88.18,72.55,99.51
1996,SUDAN,SDN,-1.88,0.22,5.00,2.40,0.00,7.18
1998,SUDAN,SDN,-1.81,0.23,5.00,2.88,0.00,9.09
2000,SUDAN,SDN,-1.74,0.21,6.00,3.37,0.48,10.05
2002,SUDAN,SDN,-1.53,0.17,8.00,7.69,2.39,12.44
2003,SUDAN,SDN,-1.67,0.16,8.00,4.81,1.44,10.05
2004,SUDAN,SDN,-1.67,0.17,9.00,4.81,1.44,8.61
2005,SUDAN,SDN,-1.74,0.16,10.00,4.33,1.91,8.13
2006,SUDAN,SDN,-1.72,0.13,11.00,4.81,2.39,8.13
2007,SUDAN,SDN,-1.62,0.13,13.00,6.25,3.83,9.09
2008,SUDAN,SDN,-1.62,0.13,13.00,6.25,3.83,10.05
2009,SUDAN,SDN,-1.66,0.13,13.00,4.27,2.83,9.43
2010,SUDAN,SDN,-1.72,0.13,13.00,4.27,2.83,7.55
2011,SUDAN,SDN,-1.77,0.13,12.00,3.76,2.34,6.54
2012,SUDAN,SDN,-1.77,0.13,12.00,3.76,2.34,6.07
2013,SUDAN,SDN,-1.78,0.12,13.00,3.76,1.87,5.14
2014,SUDAN,SDN,-1.75,0.13,11.00,3.94,2.45,6.37
2015,SUDAN,SDN,-1.82,0.13,11.00,3.45,1.47,4.90
1996,SURINAME,SUR,-0.33,0.24,4.00,39.90,26.32,53.11
1998,SURINAME,SUR,-0.03,0.26,4.00,48.56,35.41,60.29
2000,SURINAME,SUR,0.31,0.25,4.00,57.69,48.80,70.81
2002,SURINAME,SUR,0.45,0.24,4.00,60.58,50.72,72.73
2003,SURINAME,SUR,0.39,0.24,4.00,60.10,45.93,70.81
2004,SURINAME,SUR,0.14,0.24,5.00,54.33,41.63,64.59
2005,SURINAME,SUR,0.15,0.25,5.00,54.33,39.71,64.59
2006,SURINAME,SUR,0.45,0.18,7.00,60.58,53.59,69.86
2007,SURINAME,SUR,0.50,0.17,7.00,63.46,55.02,71.29
2008,SURINAME,SUR,0.55,0.17,8.00,64.42,56.94,72.25
2009,SURINAME,SUR,0.40,0.17,8.00,58.77,53.30,67.92
2010,SURINAME,SUR,0.33,0.16,9.00,57.35,51.42,66.98
2011,SURINAME,SUR,0.33,0.16,9.00,57.75,52.80,66.36
2012,SURINAME,SUR,0.30,0.15,10.00,57.75,51.40,65.42
2013,SURINAME,SUR,0.31,0.15,10.00,58.22,53.27,65.42
2014,SURINAME,SUR,0.49,0.17,7.00,64.53,55.39,71.08
2015,SURINAME,SUR,0.45,0.17,5.00,63.05,54.41,71.08
1996,SWAZILAND,SWZ,-1.25,0.30,3.00,13.46,4.31,24.40
1998,SWAZILAND,SWZ,-1.14,0.30,3.00,13.46,3.83,30.14
2000,SWAZILAND,SWZ,-1.41,0.27,4.00,9.62,2.39,20.57
2002,SWAZILAND,SWZ,-1.32,0.23,5.00,12.02,3.83,21.05
2003,SWAZILAND,SWZ,-1.48,0.22,5.00,8.65,2.39,18.66
2004,SWAZILAND,SWZ,-1.41,0.20,7.00,8.17,3.83,18.66
2005,SWAZILAND,SWZ,-1.42,0.20,7.00,8.17,4.31,15.31
2006,SWAZILAND,SWZ,-1.17,0.14,8.00,15.38,9.09,21.53
2007,SWAZILAND,SWZ,-1.28,0.15,8.00,10.58,8.13,19.14
2008,SWAZILAND,SWZ,-1.24,0.14,8.00,12.98,8.61,19.62
2009,SWAZILAND,SWZ,-1.20,0.14,8.00,13.27,9.43,20.75
2010,SWAZILAND,SWZ,-1.25,0.14,9.00,12.80,8.96,17.92
2011,SWAZILAND,SWZ,-1.23,0.13,10.00,12.68,8.41,18.22
2012,SWAZILAND,SWZ,-1.20,0.14,11.00,14.55,7.94,19.63
2013,SWAZILAND,SWZ,-1.19,0.13,12.00,15.02,8.88,20.09
2014,SWAZILAND,SWZ,-1.24,0.16,9.00,13.79,6.86,21.57
2015,SWAZILAND,SWZ,-1.33,0.16,8.00,11.33,4.90,19.12
1996,SWEDEN,SWE,1.55,0.22,6.00,96.63,86.60,100.00
1998,SWEDEN,SWE,1.59,0.23,6.00,98.56,87.56,100.00
2000,SWEDEN,SWE,1.63,0.22,7.00,99.04,88.04,100.00
2002,SWEDEN,SWE,1.52,0.20,8.00,98.08,88.04,100.00
2003,SWEDEN,SWE,1.53,0.19,8.00,98.08,88.52,100.00
2004,SWEDEN,SWE,1.75,0.19,8.00,99.04,90.91,100.00
2005,SWEDEN,SWE,1.56,0.18,9.00,96.15,89.47,100.00
2006,SWEDEN,SWE,1.51,0.16,11.00,96.63,90.91,100.00
2007,SWEDEN,SWE,1.54,0.15,11.00,98.56,91.39,100.00
2008,SWEDEN,SWE,1.55,0.15,11.00,98.56,90.91,100.00
2009,SWEDEN,SWE,1.58,0.15,11.00,99.05,92.45,100.00
2010,SWEDEN,SWE,1.58,0.15,11.00,98.58,92.45,100.00
2011,SWEDEN,SWE,1.65,0.14,12.00,99.53,94.39,100.00
2012,SWEDEN,SWE,1.72,0.13,12.00,99.53,95.79,100.00
2013,SWEDEN,SWE,1.68,0.13,12.00,99.06,95.33,100.00
2014,SWEDEN,SWE,1.64,0.14,10.00,99.51,94.61,100.00
2015,SWEDEN,SWE,1.60,0.14,10.00,99.51,93.14,100.00
1996,SWITZERLAND,CHE,1.44,0.22,6.00,91.83,82.78,100.00
1998,SWITZERLAND,CHE,1.44,0.23,6.00,93.75,79.90,100.00
2000,SWITZERLAND,CHE,1.44,0.22,7.00,93.75,83.25,100.00
2002,SWITZERLAND,CHE,1.44,0.20,8.00,95.67,84.21,100.00
2003,SWITZERLAND,CHE,1.45,0.19,8.00,95.19,86.60,100.00
2004,SWITZERLAND,CHE,1.71,0.19,8.00,97.60,90.91,100.00
2005,SWITZERLAND,CHE,1.59,0.19,8.00,96.63,89.95,100.00
2006,SWITZERLAND,CHE,1.57,0.17,9.00,98.56,91.39,100.00
2007,SWITZERLAND,CHE,1.55,0.17,9.00,99.04,91.39,100.00
2008,SWITZERLAND,CHE,1.57,0.17,9.00,99.04,90.91,100.00
2009,SWITZERLAND,CHE,1.59,0.15,10.00,100.00,92.45,100.00
2010,SWITZERLAND,CHE,1.63,0.15,10.00,99.53,93.87,100.00
2011,SWITZERLAND,CHE,1.63,0.15,10.00,99.06,93.93,100.00
2012,SWITZERLAND,CHE,1.68,0.15,10.00,98.59,93.46,100.00
2013,SWITZERLAND,CHE,1.66,0.14,10.00,98.59,93.93,100.00
2014,SWITZERLAND,CHE,1.58,0.16,8.00,99.01,92.16,100.00
2015,SWITZERLAND,CHE,1.58,0.16,8.00,99.01,92.16,100.00
1996,SYRIAN ARAB REPUBLIC,SYR,-1.33,0.22,5.00,10.58,4.31,19.62
1998,SYRIAN ARAB REPUBLIC,SYR,-1.48,0.23,5.00,8.17,2.87,16.27
2000,SYRIAN ARAB REPUBLIC,SYR,-1.55,0.23,5.00,6.73,1.91,13.88
2002,SYRIAN ARAB REPUBLIC,SYR,-1.59,0.17,7.00,5.77,1.91,12.44
2003,SYRIAN ARAB REPUBLIC,SYR,-1.66,0.17,7.00,5.77,1.44,10.05
2004,SYRIAN ARAB REPUBLIC,SYR,-1.52,0.15,10.00,7.21,3.83,13.40
2005,SYRIAN ARAB REPUBLIC,SYR,-1.54,0.16,10.00,6.73,3.35,11.00
2006,SYRIAN ARAB REPUBLIC,SYR,-1.71,0.12,11.00,5.29,2.87,8.13
2007,SYRIAN ARAB REPUBLIC,SYR,-1.73,0.12,12.00,4.33,2.39,8.13
2008,SYRIAN ARAB REPUBLIC,SYR,-1.66,0.12,12.00,4.33,3.83,8.13
2009,SYRIAN ARAB REPUBLIC,SYR,-1.64,0.12,13.00,6.16,3.30,9.43
2010,SYRIAN ARAB REPUBLIC,SYR,-1.64,0.12,13.00,4.74,3.77,8.96
2011,SYRIAN ARAB REPUBLIC,SYR,-1.75,0.12,13.00,4.23,2.34,6.54
2012,SYRIAN ARAB REPUBLIC,SYR,-1.80,0.12,12.00,3.29,2.34,4.67
2013,SYRIAN ARAB REPUBLIC,SYR,-1.78,0.12,12.00,3.29,1.87,5.14
2014,SYRIAN ARAB REPUBLIC,SYR,-1.80,0.14,8.00,2.96,1.96,5.39
2015,SYRIAN ARAB REPUBLIC,SYR,-1.85,0.14,7.00,2.96,0.98,4.90
1996,"TAIWAN, CHINA",TWN,0.68,0.22,6.00,69.23,60.29,79.90
1998,"TAIWAN, CHINA",TWN,0.77,0.23,6.00,71.15,60.29,86.60
2000,"TAIWAN, CHINA",TWN,0.82,0.22,7.00,74.04,61.72,87.56
2002,"TAIWAN, CHINA",TWN,0.95,0.17,9.00,74.04,68.42,89.00
2003,"TAIWAN, CHINA",TWN,0.88,0.17,9.00,74.04,66.03,87.56
2004,"TAIWAN, CHINA",TWN,0.93,0.17,9.00,78.85,68.90,89.00
2005,"TAIWAN, CHINA",TWN,0.94,0.17,9.00,77.40,69.86,88.52
2006,"TAIWAN, CHINA",TWN,0.68,0.14,11.00,69.71,59.33,75.60
2007,"TAIWAN, CHINA",TWN,0.70,0.14,11.00,69.23,59.81,75.12
2008,"TAIWAN, CHINA",TWN,0.68,0.14,11.00,68.75,60.29,73.68
2009,"TAIWAN, CHINA",TWN,0.82,0.14,11.00,71.09,67.45,82.08
2010,"TAIWAN, CHINA",TWN,0.83,0.14,11.00,72.99,67.45,81.60
2011,"TAIWAN, CHINA",TWN,0.84,0.14,11.00,73.24,67.29,81.78
2012,"TAIWAN, CHINA",TWN,0.85,0.13,11.00,72.77,66.36,81.31
2013,"TAIWAN, CHINA",TWN,0.89,0.13,11.00,73.71,68.22,85.05
2014,"TAIWAN, CHINA",TWN,0.88,0.14,9.00,72.91,68.63,83.33
2015,"TAIWAN, CHINA",TWN,0.89,0.14,9.00,73.40,69.12,83.33
1996,TAJIKISTAN,TJK,-1.65,0.30,3.00,5.29,0.00,13.88
1998,TAJIKISTAN,TJK,-1.51,0.30,3.00,7.69,1.44,18.66
2000,TAJIKISTAN,TJK,-1.42,0.24,4.00,9.13,2.87,19.14
2002,TAJIKISTAN,TJK,-1.13,0.18,6.00,16.83,10.05,23.92
2003,TAJIKISTAN,TJK,-1.17,0.18,6.00,16.35,9.09,24.40
2004,TAJIKISTAN,TJK,-1.19,0.19,7.00,15.87,7.66,22.97
2005,TAJIKISTAN,TJK,-1.18,0.19,8.00,13.94,8.13,23.92
2006,TAJIKISTAN,TJK,-1.32,0.14,11.00,10.10,7.18,18.18
2007,TAJIKISTAN,TJK,-1.26,0.14,11.00,11.06,8.61,19.14
2008,TAJIKISTAN,TJK,-1.33,0.14,11.00,10.10,7.18,16.75
2009,TAJIKISTAN,TJK,-1.30,0.15,11.00,10.90,7.55,17.45
2010,TAJIKISTAN,TJK,-1.40,0.15,10.00,9.48,4.72,13.68
2011,TAJIKISTAN,TJK,-1.35,0.14,12.00,10.80,6.07,15.89
2012,TAJIKISTAN,TJK,-1.39,0.14,12.00,8.45,4.67,14.95
2013,TAJIKISTAN,TJK,-1.47,0.14,10.00,7.51,4.21,13.55
2014,TAJIKISTAN,TJK,-1.43,0.15,9.00,7.39,4.41,14.71
2015,TAJIKISTAN,TJK,-1.51,0.15,9.00,6.90,4.41,13.73
1996,TANZANIA,TZA,-0.74,0.22,5.00,25.48,15.31,37.80
1998,TANZANIA,TZA,-0.60,0.23,5.00,31.25,20.10,43.54
2000,TANZANIA,TZA,-0.51,0.21,6.00,32.21,22.49,47.37
2002,TANZANIA,TZA,-0.41,0.17,9.00,38.94,28.23,44.98
2003,TANZANIA,TZA,-0.37,0.16,10.00,38.46,28.71,44.50
2004,TANZANIA,TZA,-0.47,0.16,11.00,34.13,26.32,41.63
2005,TANZANIA,TZA,-0.29,0.14,14.00,38.94,30.62,47.85
2006,TANZANIA,TZA,-0.20,0.11,16.00,40.87,33.97,45.93
2007,TANZANIA,TZA,-0.14,0.12,16.00,44.71,36.36,48.33
2008,TANZANIA,TZA,-0.17,0.11,16.00,43.75,35.41,48.33
2009,TANZANIA,TZA,-0.16,0.11,17.00,43.60,35.38,49.06
2010,TANZANIA,TZA,-0.13,0.11,17.00,43.60,36.32,50.94
2011,TANZANIA,TZA,-0.14,0.11,17.00,44.13,36.45,51.40
2012,TANZANIA,TZA,-0.18,0.11,18.00,43.66,35.98,50.00
2013,TANZANIA,TZA,-0.21,0.10,18.00,42.25,36.45,47.20
2014,TANZANIA,TZA,-0.19,0.12,14.00,41.87,34.80,49.51
2015,TANZANIA,TZA,-0.21,0.12,14.00,40.39,34.80,48.04
1996,THAILAND,THA,0.35,0.22,6.00,61.06,51.20,70.81
1998,THAILAND,THA,0.41,0.23,6.00,61.06,51.67,71.29
2000,THAILAND,THA,0.51,0.22,7.00,63.46,52.15,74.64
2002,THAILAND,THA,0.31,0.17,9.00,56.25,49.28,65.07
2003,THAILAND,THA,0.19,0.17,9.00,52.40,44.98,61.24
2004,THAILAND,THA,0.12,0.16,11.00,53.37,46.41,60.29
2005,THAILAND,THA,-0.16,0.16,11.00,45.67,34.45,54.07
2006,THAILAND,THA,-0.75,0.12,13.00,26.44,21.53,31.58
2007,THAILAND,THA,-0.57,0.12,15.00,30.77,26.79,35.41
2008,THAILAND,THA,-0.53,0.12,15.00,31.25,27.75,35.89
2009,THAILAND,THA,-0.46,0.12,15.00,33.18,30.19,40.09
2010,THAILAND,THA,-0.50,0.12,14.00,32.23,29.25,36.32
2011,THAILAND,THA,-0.42,0.11,15.00,33.80,28.97,40.65
2012,THAILAND,THA,-0.34,0.11,15.00,37.09,31.78,43.93
2013,THAILAND,THA,-0.43,0.11,15.00,33.80,28.97,41.59
2014,THAILAND,THA,-0.84,0.13,12.00,25.12,19.61,29.90
2015,THAILAND,THA,-0.90,0.13,12.00,23.65,18.14,27.94
1996,TIMOR-LESTE,TMP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,TIMOR-LESTE,TMP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,TIMOR-LESTE,TMP,0.18,0.36,2.00,53.85,36.36,72.25
2002,TIMOR-LESTE,TMP,0.34,0.27,3.00,57.69,45.93,71.29
2003,TIMOR-LESTE,TMP,0.20,0.21,5.00,52.88,43.06,63.64
2004,TIMOR-LESTE,TMP,-0.07,0.22,6.00,46.63,35.89,56.94
2005,TIMOR-LESTE,TMP,-0.21,0.21,7.00,40.38,30.14,54.07
2006,TIMOR-LESTE,TMP,0.04,0.15,8.00,48.08,40.67,56.46
2007,TIMOR-LESTE,TMP,0.12,0.14,9.00,53.37,44.98,57.89
2008,TIMOR-LESTE,TMP,0.20,0.14,9.00,55.29,47.85,58.85
2009,TIMOR-LESTE,TMP,0.07,0.13,10.00,51.66,43.87,56.60
2010,TIMOR-LESTE,TMP,0.03,0.14,9.00,49.29,41.04,55.66
2011,TIMOR-LESTE,TMP,0.10,0.14,9.00,53.99,44.86,57.94
2012,TIMOR-LESTE,TMP,0.07,0.14,9.00,52.58,43.93,57.94
2013,TIMOR-LESTE,TMP,0.06,0.13,9.00,52.11,43.46,57.01
2014,TIMOR-LESTE,TMP,0.11,0.18,6.00,50.25,42.16,60.29
2015,TIMOR-LESTE,TMP,0.15,0.17,5.00,52.71,43.14,61.76
1996,TOGO,TGO,-1.09,0.24,4.00,15.87,8.61,27.75
1998,TOGO,TGO,-1.24,0.26,4.00,12.02,3.83,25.36
2000,TOGO,TGO,-1.22,0.23,5.00,12.50,5.26,23.44
2002,TOGO,TGO,-1.47,0.18,7.00,9.62,3.35,15.79
2003,TOGO,TGO,-1.25,0.17,7.00,13.94,7.66,21.53
2004,TOGO,TGO,-1.27,0.19,8.00,13.46,6.22,20.57
2005,TOGO,TGO,-1.28,0.18,9.00,10.58,6.22,20.10
2006,TOGO,TGO,-1.28,0.14,11.00,11.06,8.13,18.66
2007,TOGO,TGO,-1.16,0.14,11.00,15.38,9.57,21.05
2008,TOGO,TGO,-1.08,0.14,11.00,17.31,10.53,25.36
2009,TOGO,TGO,-1.04,0.14,11.00,18.01,12.74,26.42
2010,TOGO,TGO,-1.00,0.13,12.00,18.96,13.68,27.83
2011,TOGO,TGO,-0.95,0.13,13.00,21.60,14.02,28.04
2012,TOGO,TGO,-1.04,0.13,13.00,17.37,14.49,24.77
2013,TOGO,TGO,-0.96,0.12,14.00,21.13,15.42,27.10
2014,TOGO,TGO,-0.83,0.13,11.00,25.62,20.10,29.90
2015,TOGO,TGO,-0.75,0.13,11.00,27.59,21.57,29.90
1996,TONGA,TON,0.21,0.40,2.00,56.25,34.93,74.64
1998,TONGA,TON,0.22,0.36,2.00,55.29,37.32,71.77
2000,TONGA,TON,0.19,0.36,2.00,54.81,36.36,72.25
2002,TONGA,TON,-0.05,0.30,2.00,47.12,32.06,60.29
2003,TONGA,TON,0.00,0.31,2.00,46.15,33.97,62.68
2004,TONGA,TON,-0.18,0.26,4.00,43.27,28.71,56.46
2005,TONGA,TON,-0.02,0.26,4.00,49.04,33.97,61.24
2006,TONGA,TON,-0.01,0.23,4.00,46.15,33.97,58.37
2007,TONGA,TON,-0.16,0.22,4.00,43.75,31.58,55.02
2008,TONGA,TON,-0.01,0.22,4.00,48.08,34.93,58.37
2009,TONGA,TON,-0.03,0.23,4.00,47.87,34.43,57.55
2010,TONGA,TON,0.30,0.22,5.00,56.87,48.11,67.92
2011,TONGA,TON,0.33,0.22,5.00,57.28,48.13,68.22
2012,TONGA,TON,0.36,0.23,5.00,58.69,49.07,70.09
2013,TONGA,TON,0.48,0.22,5.00,63.38,55.61,73.36
2014,TONGA,TON,0.68,0.24,2.00,69.46,58.33,80.88
2015,TONGA,TON,0.68,0.22,3.00,69.95,58.82,79.41
1996,TRINIDAD AND TOBAGO,TTO,0.64,0.22,5.00,67.31,58.85,77.99
1998,TRINIDAD AND TOBAGO,TTO,0.83,0.23,5.00,72.12,61.24,87.56
2000,TRINIDAD AND TOBAGO,TTO,0.53,0.22,6.00,64.42,53.11,75.12
2002,TRINIDAD AND TOBAGO,TTO,0.52,0.21,6.00,63.46,53.11,72.73
2003,TRINIDAD AND TOBAGO,TTO,0.59,0.20,7.00,65.87,54.07,75.12
2004,TRINIDAD AND TOBAGO,TTO,0.57,0.19,8.00,66.35,56.46,77.99
2005,TRINIDAD AND TOBAGO,TTO,0.60,0.19,8.00,66.35,58.85,76.56
2006,TRINIDAD AND TOBAGO,TTO,0.57,0.17,9.00,64.42,56.46,74.64
2007,TRINIDAD AND TOBAGO,TTO,0.50,0.16,10.00,62.50,55.02,69.86
2008,TRINIDAD AND TOBAGO,TTO,0.48,0.16,9.00,61.06,55.50,69.38
2009,TRINIDAD AND TOBAGO,TTO,0.53,0.16,9.00,63.03,56.60,70.28
2010,TRINIDAD AND TOBAGO,TTO,0.48,0.16,10.00,62.09,55.66,69.34
2011,TRINIDAD AND TOBAGO,TTO,0.48,0.16,10.00,63.38,55.61,69.63
2012,TRINIDAD AND TOBAGO,TTO,0.47,0.15,11.00,63.38,56.54,70.09
2013,TRINIDAD AND TOBAGO,TTO,0.45,0.15,11.00,62.44,56.54,68.22
2014,TRINIDAD AND TOBAGO,TTO,0.45,0.16,9.00,62.56,55.39,70.10
2015,TRINIDAD AND TOBAGO,TTO,0.49,0.16,9.00,64.04,55.88,72.06
1996,TUNISIA,TUN,-0.45,0.22,5.00,35.10,22.97,49.76
1998,TUNISIA,TUN,-0.66,0.23,5.00,29.33,17.22,41.63
2000,TUNISIA,TUN,-0.66,0.21,6.00,27.88,19.62,41.15
2002,TUNISIA,TUN,-0.91,0.16,9.00,22.60,15.79,29.67
2003,TUNISIA,TUN,-0.94,0.16,9.00,22.12,15.79,27.75
2004,TUNISIA,TUN,-0.89,0.14,12.00,22.12,18.18,27.27
2005,TUNISIA,TUN,-0.97,0.15,12.00,20.67,12.92,27.27
2006,TUNISIA,TUN,-1.23,0.12,13.00,12.50,9.09,19.14
2007,TUNISIA,TUN,-1.32,0.12,13.00,9.62,8.13,16.75
2008,TUNISIA,TUN,-1.29,0.12,14.00,11.06,8.13,16.75
2009,TUNISIA,TUN,-1.31,0.12,14.00,9.95,8.02,14.62
2010,TUNISIA,TUN,-1.37,0.11,14.00,9.95,6.60,13.68
2011,TUNISIA,TUN,-0.39,0.11,16.00,34.74,29.91,41.59
2012,TUNISIA,TUN,-0.21,0.11,16.00,42.72,35.51,47.66
2013,TUNISIA,TUN,-0.12,0.10,18.00,44.60,39.25,51.87
2014,TUNISIA,TUN,0.16,0.12,14.00,54.19,48.53,59.80
2015,TUNISIA,TUN,0.19,0.12,14.00,54.68,48.53,61.27
1996,TURKEY,TUR,-0.20,0.22,6.00,43.75,31.58,54.55
1998,TURKEY,TUR,-0.84,0.23,6.00,23.56,12.44,35.89
2000,TURKEY,TUR,-0.43,0.22,7.00,34.62,24.88,49.76
2002,TURKEY,TUR,-0.33,0.17,9.00,40.87,30.14,46.41
2003,TURKEY,TUR,-0.12,0.17,9.00,43.75,36.84,50.72
2004,TURKEY,TUR,-0.03,0.16,11.00,47.60,40.67,56.46
2005,TURKEY,TUR,-0.04,0.15,12.00,48.08,38.76,56.94
2006,TURKEY,TUR,-0.10,0.12,14.00,44.71,37.32,51.20
2007,TURKEY,TUR,-0.09,0.12,14.00,45.67,37.32,52.15
2008,TURKEY,TUR,-0.08,0.12,15.00,45.67,40.67,52.15
2009,TURKEY,TUR,-0.09,0.12,15.00,45.50,39.15,53.30
2010,TURKEY,TUR,-0.12,0.12,15.00,44.55,36.32,51.89
2011,TURKEY,TUR,-0.16,0.11,16.00,43.66,35.98,51.40
2012,TURKEY,TUR,-0.23,0.11,16.00,41.78,35.05,47.66
2013,TURKEY,TUR,-0.26,0.11,15.00,41.31,32.71,46.73
2014,TURKEY,TUR,-0.33,0.13,12.00,36.95,30.88,44.12
2015,TURKEY,TUR,-0.37,0.13,12.00,35.47,28.92,42.65
1996,TURKMENISTAN,TKM,-1.51,0.30,3.00,7.69,0.48,18.18
1998,TURKMENISTAN,TKM,-1.58,0.30,3.00,6.25,0.48,16.27
2000,TURKMENISTAN,TKM,-1.58,0.30,3.00,5.77,0.48,18.66
2002,TURKMENISTAN,TKM,-1.92,0.20,5.00,1.44,0.00,6.22
2003,TURKMENISTAN,TKM,-2.01,0.20,5.00,0.96,0.00,4.78
2004,TURKMENISTAN,TKM,-1.96,0.22,5.00,0.96,0.00,5.74
2005,TURKMENISTAN,TKM,-2.02,0.19,6.00,1.44,0.00,4.78
2006,TURKMENISTAN,TKM,-2.04,0.16,6.00,1.44,0.00,4.31
2007,TURKMENISTAN,TKM,-2.12,0.15,7.00,0.96,0.00,3.83
2008,TURKMENISTAN,TKM,-2.07,0.15,7.00,1.92,0.00,3.83
2009,TURKMENISTAN,TKM,-2.05,0.15,7.00,2.37,0.00,3.77
2010,TURKMENISTAN,TKM,-2.00,0.15,7.00,2.37,0.00,3.77
2011,TURKMENISTAN,TKM,-2.12,0.15,7.00,0.94,0.00,2.80
2012,TURKMENISTAN,TKM,-2.22,0.14,8.00,0.47,0.00,2.34
2013,TURKMENISTAN,TKM,-2.18,0.13,8.00,0.94,0.00,2.34
2014,TURKMENISTAN,TKM,-2.22,0.14,6.00,0.00,0.00,1.96
2015,TURKMENISTAN,TKM,-2.20,0.14,6.00,0.00,0.00,2.45
1996,TUVALU,TUV,1.28,0.40,2.00,87.98,65.55,100.00
1998,TUVALU,TUV,1.30,0.36,2.00,89.90,68.42,100.00
2000,TUVALU,TUV,1.31,0.36,2.00,89.42,69.86,100.00
2002,TUVALU,TUV,1.16,0.30,2.00,87.98,68.42,100.00
2003,TUVALU,TUV,1.04,0.31,2.00,81.73,63.64,98.09
2004,TUVALU,TUV,0.58,0.28,3.00,67.31,54.07,82.78
2005,TUVALU,TUV,0.68,0.28,3.00,70.67,56.94,85.65
2006,TUVALU,TUV,0.81,0.24,3.00,72.60,59.33,89.47
2007,TUVALU,TUV,0.78,0.23,3.00,70.19,57.89,86.60
2008,TUVALU,TUV,0.83,0.23,3.00,72.12,60.29,89.00
2009,TUVALU,TUV,0.78,0.23,3.00,70.14,58.96,87.26
2010,TUVALU,TUV,0.76,0.24,3.00,69.67,58.49,86.32
2011,TUVALU,TUV,0.75,0.23,3.00,69.95,58.41,85.98
2012,TUVALU,TUV,0.71,0.25,3.00,69.48,57.94,84.58
2013,TUVALU,TUV,0.75,0.24,3.00,70.89,58.88,86.45
2014,TUVALU,TUV,1.08,0.25,1.00,81.28,68.63,96.08
2015,TUVALU,TUV,1.10,0.24,1.00,82.27,70.59,96.08
1996,UGANDA,UGA,-0.95,0.22,5.00,19.71,11.96,31.10
1998,UGANDA,UGA,-0.91,0.23,5.00,22.12,11.96,34.45
2000,UGANDA,UGA,-1.06,0.21,6.00,18.75,10.05,27.27
2002,UGANDA,UGA,-0.93,0.17,9.00,21.15,15.31,28.71
2003,UGANDA,UGA,-0.64,0.15,11.00,27.88,24.40,36.84
2004,UGANDA,UGA,-0.65,0.15,12.00,27.40,22.01,36.36
2005,UGANDA,UGA,-0.53,0.14,14.00,30.29,26.79,38.28
2006,UGANDA,UGA,-0.42,0.11,17.00,33.17,30.62,39.23
2007,UGANDA,UGA,-0.47,0.11,17.00,33.65,29.19,37.32
2008,UGANDA,UGA,-0.50,0.11,17.00,32.69,28.71,36.36
2009,UGANDA,UGA,-0.50,0.11,17.00,31.28,29.72,38.68
2010,UGANDA,UGA,-0.50,0.11,17.00,31.75,29.25,35.85
2011,UGANDA,UGA,-0.51,0.11,18.00,30.99,28.50,36.45
2012,UGANDA,UGA,-0.48,0.11,18.00,33.33,28.04,40.19
2013,UGANDA,UGA,-0.54,0.10,18.00,30.52,28.04,36.92
2014,UGANDA,UGA,-0.58,0.12,14.00,30.05,26.47,35.29
2015,UGANDA,UGA,-0.59,0.12,14.00,29.06,26.47,34.80
1996,UKRAINE,UKR,-0.50,0.26,4.00,34.62,20.57,49.76
1998,UKRAINE,UKR,-0.28,0.23,5.00,41.35,29.19,52.15
2000,UKRAINE,UKR,-0.65,0.19,7.00,28.37,20.57,39.71
2002,UKRAINE,UKR,-0.55,0.16,9.00,31.73,23.92,41.15
2003,UKRAINE,UKR,-0.58,0.15,9.00,30.29,25.84,39.71
2004,UKRAINE,UKR,-0.61,0.16,9.00,29.33,22.97,36.84
2005,UKRAINE,UKR,-0.21,0.17,9.00,41.35,32.54,53.59
2006,UKRAINE,UKR,0.03,0.14,11.00,47.12,41.15,55.50
2007,UKRAINE,UKR,0.03,0.13,14.00,48.08,43.54,55.02
2008,UKRAINE,UKR,0.06,0.13,14.00,50.00,44.50,56.94
2009,UKRAINE,UKR,0.03,0.13,14.00,49.29,41.98,55.66
2010,UKRAINE,UKR,-0.10,0.13,14.00,46.45,36.32,53.30
2011,UKRAINE,UKR,-0.13,0.13,15.00,44.60,36.45,52.80
2012,UKRAINE,UKR,-0.28,0.12,15.00,40.38,33.18,46.26
2013,UKRAINE,UKR,-0.32,0.12,14.00,37.56,30.84,44.39
2014,UKRAINE,UKR,-0.09,0.13,12.00,46.80,39.22,50.98
