Year,Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper
2014,SURINAME,SUR,-0.60,0.28,5.00,29.33,13.40,48.80
2015,SURINAME,SUR,-0.66,0.28,4.00,28.85,12.44,47.37
1996,SWAZILAND,SWZ,-0.21,0.42,2.00,42.16,20.98,66.34
1998,SWAZILAND,SWZ,-0.44,0.30,4.00,31.37,16.10,53.66
2000,SWAZILAND,SWZ,-0.44,0.28,4.00,32.84,17.56,54.15
2002,SWAZILAND,SWZ,-0.21,0.28,4.00,44.61,25.85,60.98
2003,SWAZILAND,SWZ,-0.44,0.24,4.00,38.73,19.51,52.20
2004,SWAZILAND,SWZ,-0.66,0.23,5.00,25.98,15.12,44.39
2005,SWAZILAND,SWZ,-0.57,0.21,5.00,29.41,19.51,48.29
2006,SWAZILAND,SWZ,-0.53,0.21,6.00,31.37,20.00,48.29
2007,SWAZILAND,SWZ,-0.66,0.21,6.00,25.73,16.91,41.55
2008,SWAZILAND,SWZ,-0.58,0.20,6.00,31.07,17.39,46.38
2009,SWAZILAND,SWZ,-0.55,0.20,6.00,32.54,20.95,45.71
2010,SWAZILAND,SWZ,-0.60,0.20,7.00,28.71,19.05,41.90
2011,SWAZILAND,SWZ,-0.63,0.19,7.00,28.44,19.81,42.45
2012,SWAZILAND,SWZ,-0.55,0.21,7.00,32.23,22.17,45.28
2013,SWAZILAND,SWZ,-0.35,0.20,7.00,39.81,26.89,53.30
2014,SWAZILAND,SWZ,-0.45,0.20,7.00,34.13,25.36,49.76
2015,SWAZILAND,SWZ,-0.50,0.20,7.00,33.17,22.01,48.80
1996,SWEDEN,SWE,1.32,0.27,6.00,90.20,76.59,97.07
1998,SWEDEN,SWE,1.19,0.27,6.00,87.25,75.12,95.12
2000,SWEDEN,SWE,1.38,0.23,6.00,90.69,82.44,96.10
2002,SWEDEN,SWE,1.62,0.23,6.00,95.10,86.34,100.00
2003,SWEDEN,SWE,1.62,0.20,6.00,94.61,87.80,100.00
2004,SWEDEN,SWE,1.69,0.21,6.00,95.59,87.80,100.00
2005,SWEDEN,SWE,1.52,0.19,6.00,92.16,85.37,99.51
2006,SWEDEN,SWE,1.44,0.21,7.00,91.67,83.41,98.05
2007,SWEDEN,SWE,1.58,0.22,7.00,93.69,86.47,99.52
2008,SWEDEN,SWE,1.64,0.23,7.00,95.15,86.96,100.00
2009,SWEDEN,SWE,1.67,0.22,7.00,95.69,86.19,100.00
2010,SWEDEN,SWE,1.67,0.24,7.00,95.22,85.24,100.00
2011,SWEDEN,SWE,1.91,0.22,8.00,99.05,92.92,100.00
2012,SWEDEN,SWE,1.90,0.22,8.00,99.05,91.51,100.00
2013,SWEDEN,SWE,1.90,0.22,8.00,99.05,91.98,100.00
2014,SWEDEN,SWE,1.80,0.23,8.00,96.15,89.95,99.52
2015,SWEDEN,SWE,1.81,0.22,8.00,97.12,91.39,99.04
1996,SWITZERLAND,CHE,1.51,0.27,6.00,94.12,83.90,98.54
1998,SWITZERLAND,CHE,1.68,0.27,6.00,96.08,88.78,99.51
2000,SWITZERLAND,CHE,1.84,0.23,6.00,97.55,91.22,100.00
2002,SWITZERLAND,CHE,1.78,0.23,6.00,98.04,89.27,100.00
2003,SWITZERLAND,CHE,1.71,0.20,6.00,97.06,89.27,100.00
2004,SWITZERLAND,CHE,1.67,0.21,6.00,95.10,86.83,100.00
2005,SWITZERLAND,CHE,1.54,0.19,6.00,93.14,85.85,99.51
2006,SWITZERLAND,CHE,1.50,0.21,6.00,92.65,84.88,99.51
2007,SWITZERLAND,CHE,1.65,0.23,6.00,95.15,86.47,100.00
2008,SWITZERLAND,CHE,1.58,0.24,6.00,93.69,85.51,99.52
2009,SWITZERLAND,CHE,1.58,0.22,7.00,94.26,85.24,100.00
2010,SWITZERLAND,CHE,1.65,0.24,7.00,94.74,85.24,100.00
2011,SWITZERLAND,CHE,1.64,0.23,7.00,94.79,86.79,100.00
2012,SWITZERLAND,CHE,1.67,0.24,7.00,95.26,86.79,100.00
2013,SWITZERLAND,CHE,1.64,0.24,7.00,94.31,86.32,100.00
2014,SWITZERLAND,CHE,1.82,0.25,7.00,96.63,89.95,99.52
2015,SWITZERLAND,CHE,1.76,0.24,7.00,95.67,89.95,99.04
1996,SYRIAN ARAB REPUBLIC,SYR,-1.20,0.32,4.00,11.76,4.39,25.37
1998,SYRIAN ARAB REPUBLIC,SYR,-1.32,0.33,4.00,9.31,4.39,21.95
2000,SYRIAN ARAB REPUBLIC,SYR,-1.31,0.31,4.00,9.31,4.39,19.51
2002,SYRIAN ARAB REPUBLIC,SYR,-1.04,0.23,5.00,16.18,7.32,25.85
2003,SYRIAN ARAB REPUBLIC,SYR,-1.08,0.20,5.00,15.20,7.80,21.46
2004,SYRIAN ARAB REPUBLIC,SYR,-1.11,0.20,6.00,12.75,6.83,20.98
2005,SYRIAN ARAB REPUBLIC,SYR,-1.08,0.19,6.00,15.20,7.80,23.41
2006,SYRIAN ARAB REPUBLIC,SYR,-1.39,0.19,8.00,8.33,2.93,15.61
2007,SYRIAN ARAB REPUBLIC,SYR,-1.29,0.19,9.00,8.74,3.86,16.91
2008,SYRIAN ARAB REPUBLIC,SYR,-1.12,0.18,9.00,15.05,5.31,20.29
2009,SYRIAN ARAB REPUBLIC,SYR,-0.95,0.17,9.00,18.18,8.57,27.14
2010,SYRIAN ARAB REPUBLIC,SYR,-0.89,0.17,9.00,20.57,10.48,28.57
2011,SYRIAN ARAB REPUBLIC,SYR,-0.93,0.19,8.00,20.85,9.43,29.72
2012,SYRIAN ARAB REPUBLIC,SYR,-1.54,0.22,7.00,4.27,1.89,11.79
2013,SYRIAN ARAB REPUBLIC,SYR,-1.55,0.22,7.00,4.27,1.89,10.85
2014,SYRIAN ARAB REPUBLIC,SYR,-1.67,0.22,7.00,3.85,2.39,8.13
2015,SYRIAN ARAB REPUBLIC,SYR,-1.63,0.22,7.00,4.33,2.39,7.18
1996,"TAIWAN, CHINA",TWN,0.96,0.27,6.00,79.41,66.34,91.22
1998,"TAIWAN, CHINA",TWN,1.08,0.27,6.00,84.80,70.73,94.63
2000,"TAIWAN, CHINA",TWN,1.14,0.23,6.00,85.78,77.56,93.66
2002,"TAIWAN, CHINA",TWN,1.06,0.21,7.00,81.37,72.68,89.27
2003,"TAIWAN, CHINA",TWN,1.07,0.18,7.00,81.37,73.66,89.27
2004,"TAIWAN, CHINA",TWN,1.20,0.19,7.00,85.29,78.54,91.71
2005,"TAIWAN, CHINA",TWN,1.03,0.18,7.00,77.94,71.71,88.29
2006,"TAIWAN, CHINA",TWN,0.87,0.19,8.00,76.96,66.34,85.37
2007,"TAIWAN, CHINA",TWN,0.97,0.20,8.00,79.13,71.50,86.96
2008,"TAIWAN, CHINA",TWN,1.04,0.20,8.00,81.07,72.46,87.92
2009,"TAIWAN, CHINA",TWN,1.07,0.19,8.00,81.34,73.81,90.48
2010,"TAIWAN, CHINA",TWN,1.14,0.20,8.00,83.73,75.71,92.38
2011,"TAIWAN, CHINA",TWN,1.14,0.19,8.00,83.89,75.94,91.51
2012,"TAIWAN, CHINA",TWN,1.20,0.21,8.00,86.26,76.89,93.40
2013,"TAIWAN, CHINA",TWN,1.15,0.21,8.00,84.83,75.94,91.98
2014,"TAIWAN, CHINA",TWN,1.30,0.22,8.00,88.94,79.43,92.82
2015,"TAIWAN, CHINA",TWN,1.35,0.21,8.00,88.94,80.38,93.78
1996,TAJIKISTAN,TJK,-1.51,0.43,2.00,6.37,0.98,22.93
1998,TAJIKISTAN,TJK,-1.39,0.31,4.00,7.84,4.39,19.02
2000,TAJIKISTAN,TJK,-1.13,0.28,5.00,13.24,6.83,23.90
2002,TAJIKISTAN,TJK,-1.31,0.24,7.00,9.31,4.39,19.51
2003,TAJIKISTAN,TJK,-1.12,0.20,7.00,14.22,7.32,20.49
2004,TAJIKISTAN,TJK,-1.07,0.20,8.00,14.71,6.83,22.44
2005,TAJIKISTAN,TJK,-1.09,0.18,9.00,14.22,7.80,22.93
2006,TAJIKISTAN,TJK,-1.08,0.18,10.00,14.71,8.78,21.46
2007,TAJIKISTAN,TJK,-1.11,0.18,10.00,14.08,6.76,22.22
2008,TAJIKISTAN,TJK,-1.07,0.17,10.00,15.53,6.28,21.74
2009,TAJIKISTAN,TJK,-1.06,0.16,10.00,14.35,6.19,23.81
2010,TAJIKISTAN,TJK,-1.02,0.16,10.00,16.75,7.62,24.76
2011,TAJIKISTAN,TJK,-0.97,0.16,10.00,19.43,9.43,25.94
2012,TAJIKISTAN,TJK,-0.99,0.17,10.00,18.01,9.43,25.47
2013,TAJIKISTAN,TJK,-1.05,0.17,9.00,15.17,8.02,24.53
2014,TAJIKISTAN,TJK,-1.01,0.19,10.00,16.35,8.13,27.75
2015,TAJIKISTAN,TJK,-1.01,0.18,10.00,13.94,6.70,27.75
1996,TANZANIA,TZA,-0.42,0.32,4.00,33.33,19.02,56.59
1998,TANZANIA,TZA,-0.41,0.27,6.00,33.33,19.51,53.17
2000,TANZANIA,TZA,-0.25,0.24,6.00,39.71,24.88,56.59
2002,TANZANIA,TZA,-0.56,0.21,7.00,31.86,19.51,44.39
2003,TANZANIA,TZA,-0.50,0.18,8.00,33.33,20.49,47.32
2004,TANZANIA,TZA,-0.44,0.17,9.00,36.27,22.44,49.27
2005,TANZANIA,TZA,-0.45,0.16,9.00,36.76,24.39,49.27
2006,TANZANIA,TZA,-0.37,0.18,9.00,40.69,24.88,51.71
2007,TANZANIA,TZA,-0.40,0.18,9.00,37.86,25.12,51.21
2008,TANZANIA,TZA,-0.50,0.17,9.00,34.47,21.74,46.86
2009,TANZANIA,TZA,-0.42,0.16,10.00,36.36,26.67,47.62
2010,TANZANIA,TZA,-0.41,0.16,10.00,36.84,27.14,48.10
2011,TANZANIA,TZA,-0.40,0.16,10.00,36.97,27.83,48.11
2012,TANZANIA,TZA,-0.39,0.17,11.00,38.39,27.83,48.58
2013,TANZANIA,TZA,-0.32,0.17,11.00,41.23,30.66,52.36
2014,TANZANIA,TZA,-0.32,0.17,11.00,41.83,29.19,52.15
2015,TANZANIA,TZA,-0.36,0.17,11.00,41.35,29.19,50.24
1996,THAILAND,THA,0.21,0.27,6.00,58.33,41.46,71.22
1998,THAILAND,THA,0.15,0.25,7.00,55.88,38.05,69.27
2000,THAILAND,THA,0.49,0.22,7.00,67.16,56.10,79.51
2002,THAILAND,THA,0.16,0.20,8.00,57.35,46.83,66.34
2003,THAILAND,THA,0.37,0.18,8.00,64.22,56.10,70.73
2004,THAILAND,THA,0.25,0.18,9.00,63.24,53.66,68.29
2005,THAILAND,THA,0.46,0.17,9.00,64.71,58.05,71.71
2006,THAILAND,THA,0.26,0.18,10.00,57.84,53.66,66.34
2007,THAILAND,THA,0.16,0.18,10.00,57.28,51.21,65.22
2008,THAILAND,THA,0.23,0.18,10.00,58.25,52.66,67.15
2009,THAILAND,THA,0.24,0.17,10.00,57.89,51.90,68.10
2010,THAILAND,THA,0.19,0.17,10.00,56.46,50.00,68.57
2011,THAILAND,THA,0.22,0.16,11.00,56.40,51.89,67.45
2012,THAILAND,THA,0.25,0.17,11.00,58.77,52.36,68.87
2013,THAILAND,THA,0.23,0.17,11.00,58.29,52.36,67.92
2014,THAILAND,THA,0.27,0.18,11.00,62.02,52.15,70.33
2015,THAILAND,THA,0.30,0.17,11.00,63.46,54.55,71.77
1996,TIMOR-LESTE,TMP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,TIMOR-LESTE,TMP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,TIMOR-LESTE,TMP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,TIMOR-LESTE,TMP,-1.29,0.38,1.00,9.80,2.93,25.85
2003,TIMOR-LESTE,TMP,-1.30,0.27,2.00,9.80,2.93,19.51
2004,TIMOR-LESTE,TMP,-1.11,0.29,3.00,12.25,5.37,27.80
2005,TIMOR-LESTE,TMP,-1.13,0.23,3.00,12.75,5.85,24.39
2006,TIMOR-LESTE,TMP,-1.49,0.25,4.00,4.90,2.93,14.63
2007,TIMOR-LESTE,TMP,-1.59,0.25,5.00,3.88,2.90,12.56
2008,TIMOR-LESTE,TMP,-1.34,0.21,6.00,6.80,2.90,16.43
2009,TIMOR-LESTE,TMP,-1.15,0.20,7.00,11.48,6.19,23.81
2010,TIMOR-LESTE,TMP,-1.10,0.20,7.00,13.40,5.71,24.29
2011,TIMOR-LESTE,TMP,-1.04,0.20,7.00,14.69,7.55,25.94
2012,TIMOR-LESTE,TMP,-1.01,0.20,7.00,16.59,8.49,27.36
2013,TIMOR-LESTE,TMP,-0.98,0.21,7.00,17.54,8.49,28.77
2014,TIMOR-LESTE,TMP,-0.89,0.22,7.00,19.23,9.09,32.06
2015,TIMOR-LESTE,TMP,-0.97,0.22,6.00,15.87,6.70,29.67
1996,TOGO,TGO,-0.40,0.45,2.00,34.80,14.63,62.93
1998,TOGO,TGO,-0.49,0.30,5.00,28.43,15.61,52.68
2000,TOGO,TGO,-0.66,0.27,5.00,24.02,13.66,40.49
2002,TOGO,TGO,-0.73,0.23,6.00,22.55,14.63,40.98
2003,TOGO,TGO,-0.70,0.20,6.00,24.02,17.07,40.00
2004,TOGO,TGO,-0.78,0.19,7.00,21.08,13.66,35.61
2005,TOGO,TGO,-0.84,0.18,7.00,21.08,12.20,31.71
2006,TOGO,TGO,-0.89,0.18,8.00,19.61,12.20,29.76
2007,TOGO,TGO,-0.94,0.18,8.00,17.48,9.66,27.05
2008,TOGO,TGO,-0.96,0.18,8.00,16.99,9.18,28.02
2009,TOGO,TGO,-0.86,0.17,8.00,21.53,11.90,31.43
2010,TOGO,TGO,-0.87,0.16,9.00,21.05,12.38,28.57
2011,TOGO,TGO,-1.00,0.16,9.00,18.01,8.96,25.00
2012,TOGO,TGO,-0.84,0.18,9.00,22.27,11.79,32.55
2013,TOGO,TGO,-0.92,0.18,9.00,19.91,10.38,30.19
2014,TOGO,TGO,-0.82,0.18,9.00,23.08,11.48,32.06
2015,TOGO,TGO,-0.82,0.18,9.00,22.60,12.44,32.06
1996,TONGA,TON,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,TONGA,TON,-1.20,0.59,1.00,12.25,1.95,39.51
2000,TONGA,TON,-0.66,0.50,2.00,24.51,7.32,57.07
2002,TONGA,TON,-1.15,0.54,2.00,13.24,0.98,42.93
2003,TONGA,TON,-1.20,0.42,2.00,12.25,2.93,31.22
2004,TONGA,TON,-0.77,0.27,3.00,21.57,10.73,41.95
2005,TONGA,TON,-0.58,0.23,3.00,26.96,17.56,48.29
2006,TONGA,TON,-0.71,0.27,3.00,23.53,12.68,44.88
2007,TONGA,TON,-0.73,0.28,3.00,23.30,12.08,43.96
2008,TONGA,TON,-0.81,0.24,4.00,20.87,12.08,38.16
2009,TONGA,TON,-0.60,0.22,5.00,30.62,17.62,45.71
2010,TONGA,TON,-0.60,0.22,5.00,29.19,19.05,43.81
2011,TONGA,TON,-0.62,0.21,5.00,29.38,19.34,42.92
2012,TONGA,TON,-0.65,0.23,5.00,28.44,16.04,43.40
2013,TONGA,TON,-0.65,0.24,5.00,27.96,16.04,45.28
2014,TONGA,TON,-0.44,0.28,4.00,34.62,19.14,54.07
2015,TONGA,TON,-0.44,0.25,5.00,36.54,21.53,53.59
1996,TRINIDAD AND TOBAGO,TTO,0.59,0.32,4.00,69.12,54.63,84.39
1998,TRINIDAD AND TOBAGO,TTO,0.66,0.30,5.00,72.06,56.59,85.85
2000,TRINIDAD AND TOBAGO,TTO,0.65,0.24,6.00,72.06,60.98,82.44
2002,TRINIDAD AND TOBAGO,TTO,0.71,0.23,6.00,72.55,62.93,82.93
2003,TRINIDAD AND TOBAGO,TTO,0.72,0.20,6.00,72.06,65.37,80.00
2004,TRINIDAD AND TOBAGO,TTO,0.66,0.20,7.00,71.08,64.88,79.02
2005,TRINIDAD AND TOBAGO,TTO,0.60,0.18,7.00,67.65,61.46,75.61
2006,TRINIDAD AND TOBAGO,TTO,0.66,0.21,7.00,70.59,60.49,79.51
2007,TRINIDAD AND TOBAGO,TTO,0.63,0.22,7.00,70.87,59.42,79.23
2008,TRINIDAD AND TOBAGO,TTO,0.60,0.22,6.00,68.45,58.45,79.23
2009,TRINIDAD AND TOBAGO,TTO,0.54,0.22,6.00,69.86,56.67,77.14
2010,TRINIDAD AND TOBAGO,TTO,0.50,0.23,6.00,68.90,54.76,76.19
2011,TRINIDAD AND TOBAGO,TTO,0.40,0.22,6.00,64.45,53.77,75.94
2012,TRINIDAD AND TOBAGO,TTO,0.23,0.22,7.00,57.82,47.17,70.75
2013,TRINIDAD AND TOBAGO,TTO,0.26,0.22,7.00,59.72,49.06,72.17
2014,TRINIDAD AND TOBAGO,TTO,0.21,0.22,7.00,59.13,48.33,70.81
2015,TRINIDAD AND TOBAGO,TTO,0.15,0.21,7.00,57.21,47.37,69.38
1996,TUNISIA,TUN,0.01,0.32,4.00,52.94,28.78,68.78
1998,TUNISIA,TUN,-0.08,0.27,6.00,50.49,27.32,62.93
2000,TUNISIA,TUN,-0.06,0.24,6.00,51.96,32.20,62.44
2002,TUNISIA,TUN,-0.15,0.20,8.00,48.04,35.12,59.02
2003,TUNISIA,TUN,0.00,0.18,8.00,53.92,43.90,62.44
2004,TUNISIA,TUN,-0.08,0.17,9.00,51.47,40.98,61.95
2005,TUNISIA,TUN,-0.11,0.16,9.00,51.96,42.44,57.07
2006,TUNISIA,TUN,0.12,0.17,10.00,55.39,50.24,63.90
2007,TUNISIA,TUN,0.05,0.17,10.00,55.34,47.83,62.32
2008,TUNISIA,TUN,0.07,0.17,10.00,54.85,47.34,62.80
2009,TUNISIA,TUN,0.00,0.16,10.00,53.11,45.24,59.05
2010,TUNISIA,TUN,-0.02,0.16,10.00,53.11,41.90,57.62
2011,TUNISIA,TUN,-0.19,0.16,10.00,46.45,35.38,54.25
2012,TUNISIA,TUN,-0.19,0.16,11.00,45.97,35.38,54.25
2013,TUNISIA,TUN,-0.33,0.16,12.00,40.76,31.13,50.00
2014,TUNISIA,TUN,-0.39,0.16,12.00,38.46,28.71,49.76
2015,TUNISIA,TUN,-0.39,0.16,12.00,38.94,29.19,49.76
1996,TURKEY,TUR,0.23,0.27,6.00,59.31,41.95,71.71
1998,TURKEY,TUR,0.52,0.25,7.00,67.65,55.12,80.49
2000,TURKEY,TUR,0.36,0.22,8.00,63.73,54.15,74.63
2002,TURKEY,TUR,0.09,0.20,9.00,56.86,43.90,64.39
2003,TURKEY,TUR,0.03,0.17,9.00,54.90,46.34,63.41
2004,TURKEY,TUR,0.07,0.18,10.00,57.35,46.83,64.88
2005,TURKEY,TUR,0.27,0.17,10.00,60.78,54.15,65.85
2006,TURKEY,TUR,0.30,0.18,11.00,59.80,54.63,68.78
2007,TURKEY,TUR,0.33,0.18,11.00,62.14,53.62,70.53
2008,TURKEY,TUR,0.27,0.18,11.00,60.19,53.62,67.63
2009,TURKEY,TUR,0.30,0.16,12.00,60.77,53.81,70.48
2010,TURKEY,TUR,0.31,0.16,12.00,60.29,53.33,70.00
2011,TURKEY,TUR,0.38,0.15,13.00,63.03,55.66,73.11
2012,TURKEY,TUR,0.43,0.16,13.00,65.40,56.60,74.06
2013,TURKEY,TUR,0.44,0.16,13.00,65.40,57.55,73.58
2014,TURKEY,TUR,0.41,0.17,13.00,66.35,55.98,73.21
2015,TURKEY,TUR,0.33,0.16,13.00,64.42,55.50,72.25
1996,TURKMENISTAN,TKM,-1.50,0.43,2.00,6.86,0.98,22.93
1998,TURKMENISTAN,TKM,-1.99,0.31,4.00,3.43,0.00,7.32
2000,TURKMENISTAN,TKM,-1.94,0.28,4.00,3.43,0.49,7.32
2002,TURKMENISTAN,TKM,-1.98,0.25,5.00,1.47,0.00,5.37
2003,TURKMENISTAN,TKM,-1.94,0.20,5.00,2.45,0.49,3.90
2004,TURKMENISTAN,TKM,-2.01,0.21,5.00,1.96,0.00,3.41
2005,TURKMENISTAN,TKM,-1.97,0.18,6.00,1.96,0.00,2.93
2006,TURKMENISTAN,TKM,-2.18,0.20,6.00,1.47,0.49,2.93
2007,TURKMENISTAN,TKM,-2.07,0.20,6.00,2.43,0.48,2.90
2008,TURKMENISTAN,TKM,-2.05,0.20,6.00,2.43,0.48,2.90
2009,TURKMENISTAN,TKM,-2.03,0.19,6.00,2.39,0.95,3.33
2010,TURKMENISTAN,TKM,-2.08,0.18,6.00,1.91,0.95,2.86
2011,TURKMENISTAN,TKM,-2.05,0.18,6.00,1.90,0.94,2.83
2012,TURKMENISTAN,TKM,-2.08,0.19,7.00,1.42,0.47,2.83
2013,TURKMENISTAN,TKM,-2.11,0.19,7.00,1.42,0.47,2.83
2014,TURKMENISTAN,TKM,-2.09,0.20,7.00,1.92,0.00,3.35
2015,TURKMENISTAN,TKM,-2.09,0.19,7.00,1.92,0.00,2.87
1996,TUVALU,TUV,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,TUVALU,TUV,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,TUVALU,TUV,0.36,0.92,1.00,63.24,13.17,98.54
2002,TUVALU,TUV,0.25,0.91,1.00,60.29,11.71,96.59
2003,TUVALU,TUV,0.20,0.56,1.00,58.33,23.41,82.44
2004,TUVALU,TUV,-0.07,0.31,2.00,52.45,29.27,65.37
2005,TUVALU,TUV,-0.44,0.25,2.00,37.75,20.98,54.15
2006,TUVALU,TUV,-0.76,0.30,2.00,22.55,10.24,44.88
2007,TUVALU,TUV,-0.86,0.33,2.00,20.39,6.76,41.55
2008,TUVALU,TUV,-1.13,0.31,2.00,14.56,2.90,29.47
2009,TUVALU,TUV,-1.03,0.32,2.00,15.31,4.76,33.33
2010,TUVALU,TUV,-1.18,0.34,2.00,10.05,2.86,27.62
2011,TUVALU,TUV,-1.27,0.25,3.00,8.53,2.83,22.17
2012,TUVALU,TUV,-1.24,0.27,3.00,9.95,2.83,24.06
2013,TUVALU,TUV,-1.31,0.28,3.00,8.53,2.83,23.11
2014,TUVALU,TUV,-0.93,0.32,3.00,18.75,5.74,35.89
2015,TUVALU,TUV,-0.72,0.29,3.00,26.92,9.09,46.41
1996,UGANDA,UGA,0.21,0.32,4.00,57.84,38.05,74.63
1998,UGANDA,UGA,0.25,0.27,6.00,57.84,43.90,73.66
2000,UGANDA,UGA,0.08,0.24,6.00,55.39,36.59,66.83
2002,UGANDA,UGA,-0.03,0.21,7.00,52.45,40.98,62.93
2003,UGANDA,UGA,0.00,0.18,8.00,53.43,43.90,62.44
2004,UGANDA,UGA,0.00,0.17,9.00,55.39,44.39,64.39
2005,UGANDA,UGA,-0.18,0.16,9.00,49.02,36.59,56.10
2006,UGANDA,UGA,-0.21,0.17,10.00,47.06,33.17,54.63
2007,UGANDA,UGA,-0.20,0.17,10.00,48.54,32.37,56.04
2008,UGANDA,UGA,-0.21,0.17,10.00,47.09,34.78,54.59
2009,UGANDA,UGA,-0.15,0.16,10.00,47.85,37.14,55.71
2010,UGANDA,UGA,-0.15,0.16,10.00,47.37,36.67,54.29
2011,UGANDA,UGA,-0.14,0.16,11.00,47.87,37.74,55.19
2012,UGANDA,UGA,-0.23,0.17,11.00,44.55,33.02,53.77
2013,UGANDA,UGA,-0.24,0.17,11.00,45.50,33.02,53.77
2014,UGANDA,UGA,-0.20,0.17,11.00,46.63,33.49,55.02
2015,UGANDA,UGA,-0.24,0.17,11.00,46.15,32.54,55.02
1996,UKRAINE,UKR,-0.32,0.29,5.00,38.24,22.93,56.59
1998,UKRAINE,UKR,-0.74,0.25,7.00,22.06,13.66,36.10
2000,UKRAINE,UKR,-0.52,0.22,8.00,29.41,17.56,42.93
2002,UKRAINE,UKR,-0.59,0.20,9.00,29.41,19.51,43.41
2003,UKRAINE,UKR,-0.56,0.17,9.00,28.92,19.51,45.37
2004,UKRAINE,UKR,-0.39,0.18,9.00,39.71,23.90,50.73
2005,UKRAINE,UKR,-0.50,0.17,9.00,33.82,22.93,48.29
2006,UKRAINE,UKR,-0.51,0.18,10.00,31.86,21.46,46.34
2007,UKRAINE,UKR,-0.43,0.17,11.00,37.38,23.67,51.21
2008,UKRAINE,UKR,-0.52,0.17,11.00,33.01,21.26,46.86
2009,UKRAINE,UKR,-0.57,0.16,11.00,32.06,23.81,43.33
2010,UKRAINE,UKR,-0.52,0.16,11.00,33.97,24.29,43.81
2011,UKRAINE,UKR,-0.61,0.15,12.00,29.86,21.70,39.15
2012,UKRAINE,UKR,-0.60,0.17,12.00,29.86,22.17,41.51
2013,UKRAINE,UKR,-0.63,0.17,12.00,30.33,21.70,38.68
2014,UKRAINE,UKR,-0.63,0.17,12.00,28.85,19.14,41.63
2015,UKRAINE,UKR,-0.58,0.17,12.00,29.81,21.53,42.58
1996,UNITED ARAB EMIRATES,ARE,0.73,0.32,4.00,74.51,57.56,88.78
1998,UNITED ARAB EMIRATES,ARE,0.63,0.33,4.00,70.59,54.15,86.83
2000,UNITED ARAB EMIRATES,ARE,0.73,0.31,4.00,75.00,60.00,86.83
2002,UNITED ARAB EMIRATES,ARE,1.12,0.25,5.00,83.33,72.20,92.20
2003,UNITED ARAB EMIRATES,ARE,0.66,0.20,5.00,70.59,63.41,78.54
2004,UNITED ARAB EMIRATES,ARE,0.83,0.20,6.00,76.47,67.32,82.93
2005,UNITED ARAB EMIRATES,ARE,0.69,0.18,6.00,71.08,62.93,77.56
2006,UNITED ARAB EMIRATES,ARE,0.65,0.21,6.00,70.10,60.00,79.02
2007,UNITED ARAB EMIRATES,ARE,0.64,0.21,6.00,71.36,60.39,79.71
2008,UNITED ARAB EMIRATES,ARE,0.60,0.22,6.00,68.93,58.45,79.23
2009,UNITED ARAB EMIRATES,ARE,0.47,0.20,7.00,65.55,55.71,74.29
2010,UNITED ARAB EMIRATES,ARE,0.34,0.21,7.00,61.24,53.33,74.29
2011,UNITED ARAB EMIRATES,ARE,0.47,0.19,9.00,66.82,55.66,75.94
2012,UNITED ARAB EMIRATES,ARE,0.69,0.20,9.00,73.93,62.26,80.19
2013,UNITED ARAB EMIRATES,ARE,0.79,0.20,9.00,75.36,66.98,83.49
2014,UNITED ARAB EMIRATES,ARE,0.98,0.21,9.00,80.29,72.25,89.47
2015,UNITED ARAB EMIRATES,ARE,1.13,0.20,9.00,82.69,75.60,91.87
1996,UNITED KINGDOM,GBR,2.02,0.27,6.00,99.51,94.63,100.00
1998,UNITED KINGDOM,GBR,2.01,0.27,6.00,99.02,95.12,100.00
2000,UNITED KINGDOM,GBR,1.85,0.23,6.00,98.04,91.22,100.00
2002,UNITED KINGDOM,GBR,1.74,0.23,6.00,96.57,88.78,100.00
2003,UNITED KINGDOM,GBR,1.67,0.20,6.00,96.08,89.27,100.00
2004,UNITED KINGDOM,GBR,1.76,0.21,6.00,96.57,89.27,100.00
2005,UNITED KINGDOM,GBR,1.62,0.19,6.00,96.57,88.29,100.00
2006,UNITED KINGDOM,GBR,1.84,0.21,7.00,99.02,92.20,100.00
2007,UNITED KINGDOM,GBR,1.86,0.22,7.00,99.03,91.30,100.00
2008,UNITED KINGDOM,GBR,1.78,0.23,7.00,97.57,91.30,100.00
2009,UNITED KINGDOM,GBR,1.59,0.22,7.00,94.74,85.71,100.00
2010,UNITED KINGDOM,GBR,1.74,0.24,7.00,97.61,87.14,100.00
2011,UNITED KINGDOM,GBR,1.66,0.22,8.00,95.26,86.79,100.00
2012,UNITED KINGDOM,GBR,1.65,0.22,8.00,94.79,86.79,100.00
2013,UNITED KINGDOM,GBR,1.77,0.22,8.00,95.73,89.62,100.00
2014,UNITED KINGDOM,GBR,1.83,0.23,8.00,97.12,90.43,99.52
2015,UNITED KINGDOM,GBR,1.86,0.22,8.00,98.56,91.87,99.52
