Year,Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper
2003,SURINAME,SUR,-0.18,0.26,5.00,46.89,31.90,60.00
2004,SURINAME,SUR,-0.29,0.25,6.00,44.02,29.05,57.14
2005,SURINAME,SUR,-0.27,0.25,6.00,44.98,30.95,57.14
2006,SURINAME,SUR,-0.29,0.22,7.00,46.41,30.95,55.24
2007,SURINAME,SUR,-0.32,0.23,7.00,46.41,29.52,54.76
2008,SURINAME,SUR,-0.30,0.22,7.00,46.15,30.62,55.02
2009,SURINAME,SUR,-0.17,0.18,8.00,51.18,40.57,58.02
2010,SURINAME,SUR,-0.10,0.17,9.00,52.61,43.40,60.85
2011,SURINAME,SUR,-0.07,0.16,9.00,52.58,45.79,61.21
2012,SURINAME,SUR,-0.08,0.17,10.00,53.52,45.33,59.35
2013,SURINAME,SUR,-0.07,0.17,10.00,53.52,44.39,59.35
2014,SURINAME,SUR,-0.16,0.19,8.00,50.00,37.32,63.64
2015,SURINAME,SUR,-0.25,0.20,6.00,47.60,32.54,60.29
1996,SWAZILAND,SWZ,-0.53,0.34,3.00,32.06,14.76,51.90
1998,SWAZILAND,SWZ,-0.60,0.28,5.00,31.58,17.14,47.14
2000,SWAZILAND,SWZ,-0.68,0.23,5.00,30.62,17.14,42.86
2002,SWAZILAND,SWZ,-0.68,0.24,5.00,30.62,15.71,45.71
2003,SWAZILAND,SWZ,-0.75,0.24,5.00,27.27,13.33,42.86
2004,SWAZILAND,SWZ,-0.83,0.22,7.00,21.05,11.43,38.10
2005,SWAZILAND,SWZ,-0.87,0.22,7.00,22.49,10.00,36.67
2006,SWAZILAND,SWZ,-0.67,0.18,8.00,29.19,19.52,44.29
2007,SWAZILAND,SWZ,-0.76,0.18,8.00,25.36,15.24,39.52
2008,SWAZILAND,SWZ,-0.63,0.17,9.00,32.21,20.57,43.54
2009,SWAZILAND,SWZ,-0.61,0.16,9.00,33.18,20.28,45.28
2010,SWAZILAND,SWZ,-0.49,0.15,10.00,37.91,27.36,47.64
2011,SWAZILAND,SWZ,-0.45,0.14,11.00,40.38,30.37,49.07
2012,SWAZILAND,SWZ,-0.45,0.15,12.00,41.78,30.37,49.53
2013,SWAZILAND,SWZ,-0.41,0.14,13.00,42.72,31.78,50.00
2014,SWAZILAND,SWZ,-0.27,0.15,11.00,46.63,35.41,56.94
2015,SWAZILAND,SWZ,-0.27,0.15,10.00,46.63,34.93,57.42
1996,SWEDEN,SWE,1.76,0.19,7.00,97.13,90.95,100.00
1998,SWEDEN,SWE,1.77,0.19,7.00,96.65,91.43,100.00
2000,SWEDEN,SWE,1.78,0.16,8.00,96.65,92.86,100.00
2002,SWEDEN,SWE,1.84,0.18,8.00,96.65,92.86,100.00
2003,SWEDEN,SWE,1.89,0.18,8.00,98.09,92.86,100.00
2004,SWEDEN,SWE,1.90,0.17,8.00,97.61,92.86,100.00
2005,SWEDEN,SWE,1.78,0.17,8.00,96.17,90.95,100.00
2006,SWEDEN,SWE,1.84,0.16,10.00,97.61,91.90,100.00
2007,SWEDEN,SWE,1.88,0.16,10.00,98.09,91.90,100.00
2008,SWEDEN,SWE,1.91,0.16,10.00,98.56,92.34,100.00
2009,SWEDEN,SWE,1.97,0.16,10.00,99.53,93.40,100.00
2010,SWEDEN,SWE,1.96,0.16,10.00,99.53,93.40,100.00
2011,SWEDEN,SWE,1.95,0.14,11.00,99.53,92.99,100.00
2012,SWEDEN,SWE,1.95,0.15,11.00,99.06,92.52,100.00
2013,SWEDEN,SWE,1.97,0.15,11.00,99.53,93.93,100.00
2014,SWEDEN,SWE,1.99,0.17,10.00,97.60,90.43,100.00
2015,SWEDEN,SWE,2.04,0.16,10.00,99.52,92.82,100.00
1996,SWITZERLAND,CHE,1.91,0.19,7.00,100.00,94.29,100.00
1998,SWITZERLAND,CHE,1.95,0.19,7.00,99.04,93.81,100.00
2000,SWITZERLAND,CHE,1.93,0.16,8.00,99.52,94.29,100.00
2002,SWITZERLAND,CHE,1.92,0.18,8.00,100.00,93.81,100.00
2003,SWITZERLAND,CHE,1.91,0.18,8.00,98.56,93.33,100.00
2004,SWITZERLAND,CHE,1.91,0.17,8.00,98.09,93.81,100.00
2005,SWITZERLAND,CHE,1.90,0.17,8.00,98.09,92.86,100.00
2006,SWITZERLAND,CHE,1.80,0.17,9.00,97.13,90.48,100.00
2007,SWITZERLAND,CHE,1.84,0.17,9.00,97.13,90.95,100.00
2008,SWITZERLAND,CHE,1.81,0.17,9.00,96.63,90.91,100.00
2009,SWITZERLAND,CHE,1.76,0.16,10.00,95.73,91.04,100.00
2010,SWITZERLAND,CHE,1.77,0.16,10.00,95.26,90.09,100.00
2011,SWITZERLAND,CHE,1.74,0.15,10.00,93.90,90.19,100.00
2012,SWITZERLAND,CHE,1.82,0.16,10.00,96.71,90.19,100.00
2013,SWITZERLAND,CHE,1.80,0.16,10.00,96.71,90.19,100.00
2014,SWITZERLAND,CHE,2.02,0.18,9.00,98.08,90.91,100.00
2015,SWITZERLAND,CHE,1.97,0.17,9.00,97.60,90.91,100.00
1996,SYRIAN ARAB REPUBLIC,SYR,-0.38,0.21,5.00,38.28,27.62,49.52
1998,SYRIAN ARAB REPUBLIC,SYR,-0.35,0.22,5.00,39.71,28.10,52.38
2000,SYRIAN ARAB REPUBLIC,SYR,-0.37,0.18,5.00,40.19,31.43,50.00
2002,SYRIAN ARAB REPUBLIC,SYR,-0.42,0.20,6.00,38.76,28.57,49.52
2003,SYRIAN ARAB REPUBLIC,SYR,-0.37,0.20,6.00,42.58,28.57,51.43
2004,SYRIAN ARAB REPUBLIC,SYR,-0.37,0.19,9.00,42.11,30.95,50.48
2005,SYRIAN ARAB REPUBLIC,SYR,-0.47,0.19,9.00,38.76,27.62,47.62
2006,SYRIAN ARAB REPUBLIC,SYR,-0.86,0.17,11.00,22.49,11.43,34.76
2007,SYRIAN ARAB REPUBLIC,SYR,-0.70,0.16,12.00,27.75,18.10,41.90
2008,SYRIAN ARAB REPUBLIC,SYR,-0.60,0.15,12.00,34.62,21.05,44.02
2009,SYRIAN ARAB REPUBLIC,SYR,-0.49,0.15,13.00,37.91,28.30,47.17
2010,SYRIAN ARAB REPUBLIC,SYR,-0.50,0.15,13.00,36.49,27.36,47.64
2011,SYRIAN ARAB REPUBLIC,SYR,-0.69,0.15,12.00,30.05,19.16,41.12
2012,SYRIAN ARAB REPUBLIC,SYR,-1.10,0.16,11.00,14.08,5.14,23.36
2013,SYRIAN ARAB REPUBLIC,SYR,-1.41,0.17,11.00,4.23,1.40,13.08
2014,SYRIAN ARAB REPUBLIC,SYR,-1.34,0.19,9.00,6.73,1.91,14.35
2015,SYRIAN ARAB REPUBLIC,SYR,-1.43,0.18,9.00,4.33,1.44,11.48
1996,"TAIWAN, CHINA",TWN,0.75,0.19,7.00,67.94,60.95,84.76
1998,"TAIWAN, CHINA",TWN,0.74,0.19,7.00,73.68,64.76,83.33
2000,"TAIWAN, CHINA",TWN,0.78,0.16,8.00,71.77,63.81,83.33
2002,"TAIWAN, CHINA",TWN,0.85,0.17,9.00,75.60,65.24,83.33
2003,"TAIWAN, CHINA",TWN,0.94,0.17,9.00,80.38,70.48,86.67
2004,"TAIWAN, CHINA",TWN,1.00,0.17,9.00,82.78,71.90,88.10
2005,"TAIWAN, CHINA",TWN,1.01,0.17,9.00,82.30,70.48,89.05
2006,"TAIWAN, CHINA",TWN,0.76,0.16,11.00,70.81,64.29,82.38
2007,"TAIWAN, CHINA",TWN,0.75,0.16,11.00,72.73,64.29,82.38
2008,"TAIWAN, CHINA",TWN,0.76,0.16,11.00,71.63,65.07,83.73
2009,"TAIWAN, CHINA",TWN,0.93,0.16,11.00,78.67,68.87,86.32
2010,"TAIWAN, CHINA",TWN,1.02,0.16,11.00,81.99,72.64,87.26
2011,"TAIWAN, CHINA",TWN,1.05,0.15,11.00,83.10,73.83,86.45
2012,"TAIWAN, CHINA",TWN,1.05,0.16,11.00,83.10,72.90,86.45
2013,"TAIWAN, CHINA",TWN,1.05,0.16,11.00,84.04,73.36,86.92
2014,"TAIWAN, CHINA",TWN,1.20,0.17,10.00,85.58,78.95,88.52
2015,"TAIWAN, CHINA",TWN,1.17,0.16,10.00,85.10,78.47,89.00
1996,TAJIKISTAN,TJK,-1.69,0.29,3.00,3.35,0.95,10.95
1998,TAJIKISTAN,TJK,-1.62,0.26,5.00,3.83,1.90,11.43
2000,TAJIKISTAN,TJK,-1.43,0.21,6.00,5.26,1.43,16.19
2002,TAJIKISTAN,TJK,-1.17,0.20,9.00,11.48,4.29,25.24
2003,TAJIKISTAN,TJK,-1.03,0.19,9.00,16.75,7.62,28.57
2004,TAJIKISTAN,TJK,-1.14,0.18,10.00,13.40,6.67,20.00
2005,TAJIKISTAN,TJK,-1.02,0.18,11.00,16.27,9.05,29.52
2006,TAJIKISTAN,TJK,-1.12,0.15,14.00,11.96,6.67,22.38
2007,TAJIKISTAN,TJK,-1.23,0.15,14.00,9.09,4.76,17.14
2008,TAJIKISTAN,TJK,-1.24,0.15,14.00,8.65,3.83,17.70
2009,TAJIKISTAN,TJK,-1.23,0.14,14.00,10.90,4.25,17.45
2010,TAJIKISTAN,TJK,-1.18,0.14,13.00,11.85,4.72,18.40
2011,TAJIKISTAN,TJK,-1.21,0.13,14.00,11.27,3.74,16.82
2012,TAJIKISTAN,TJK,-1.17,0.13,14.00,10.80,5.14,17.29
2013,TAJIKISTAN,TJK,-1.23,0.14,12.00,9.86,3.74,15.42
2014,TAJIKISTAN,TJK,-0.96,0.14,12.00,15.38,7.66,25.84
2015,TAJIKISTAN,TJK,-1.01,0.15,12.00,14.42,7.18,24.88
1996,TANZANIA,TZA,-0.26,0.21,5.00,43.54,31.43,55.24
1998,TANZANIA,TZA,-0.29,0.21,7.00,43.06,30.95,52.86
2000,TANZANIA,TZA,-0.39,0.17,7.00,39.71,31.43,49.52
2002,TANZANIA,TZA,-0.39,0.18,10.00,41.15,30.48,49.52
2003,TANZANIA,TZA,-0.29,0.17,11.00,44.02,33.33,52.86
2004,TANZANIA,TZA,-0.36,0.16,12.00,42.58,33.81,50.48
2005,TANZANIA,TZA,-0.26,0.15,13.00,45.45,37.14,53.33
2006,TANZANIA,TZA,-0.45,0.15,15.00,41.15,28.57,50.00
2007,TANZANIA,TZA,-0.36,0.15,15.00,44.98,33.33,51.43
2008,TANZANIA,TZA,-0.34,0.15,15.00,44.23,34.93,52.63
2009,TANZANIA,TZA,-0.48,0.14,16.00,39.34,29.72,47.17
2010,TANZANIA,TZA,-0.49,0.14,16.00,38.39,29.25,47.64
2011,TANZANIA,TZA,-0.54,0.13,16.00,35.68,26.17,45.79
2012,TANZANIA,TZA,-0.55,0.13,17.00,36.15,27.10,46.26
2013,TANZANIA,TZA,-0.50,0.13,17.00,39.44,29.44,46.26
2014,TANZANIA,TZA,-0.41,0.14,15.00,39.42,29.67,49.28
2015,TANZANIA,TZA,-0.43,0.14,15.00,39.42,29.67,49.76
1996,THAILAND,THA,0.54,0.19,7.00,64.11,58.10,78.57
1998,THAILAND,THA,0.51,0.19,8.00,66.51,58.10,75.24
2000,THAILAND,THA,0.55,0.16,9.00,65.07,60.48,72.86
2002,THAILAND,THA,0.37,0.17,10.00,62.20,56.19,68.57
2003,THAILAND,THA,0.15,0.17,10.00,57.42,48.57,62.86
2004,THAILAND,THA,0.11,0.16,12.00,56.94,49.05,61.90
2005,THAILAND,THA,0.09,0.16,12.00,55.02,47.14,60.00
2006,THAILAND,THA,-0.03,0.15,14.00,52.63,47.14,59.05
2007,THAILAND,THA,-0.09,0.15,15.00,52.63,46.19,57.62
2008,THAILAND,THA,-0.14,0.14,15.00,51.44,42.11,56.94
2009,THAILAND,THA,-0.22,0.14,15.00,48.34,40.57,54.72
2010,THAILAND,THA,-0.20,0.14,14.00,49.29,41.04,56.13
2011,THAILAND,THA,-0.21,0.13,15.00,49.30,42.52,56.54
2012,THAILAND,THA,-0.16,0.14,15.00,50.70,44.39,57.94
2013,THAILAND,THA,-0.13,0.14,15.00,52.11,44.39,56.54
2014,THAILAND,THA,-0.15,0.15,13.00,51.44,39.71,61.72
2015,THAILAND,THA,-0.11,0.14,13.00,53.85,43.54,60.77
1996,TIMOR-LESTE,TMP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,TIMOR-LESTE,TMP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,TIMOR-LESTE,TMP,-0.19,0.71,1.00,46.41,7.62,81.90
2002,TIMOR-LESTE,TMP,-1.09,0.34,2.00,15.31,2.38,36.19
2003,TIMOR-LESTE,TMP,-0.80,0.28,4.00,24.88,10.00,43.33
2004,TIMOR-LESTE,TMP,-0.81,0.28,6.00,22.97,8.57,42.86
2005,TIMOR-LESTE,TMP,-0.54,0.25,6.00,36.36,18.57,50.00
2006,TIMOR-LESTE,TMP,-1.15,0.23,7.00,11.00,3.33,25.24
2007,TIMOR-LESTE,TMP,-1.28,0.22,9.00,8.61,1.90,20.48
2008,TIMOR-LESTE,TMP,-1.10,0.19,10.00,12.98,6.22,22.97
2009,TIMOR-LESTE,TMP,-1.23,0.16,11.00,10.43,3.30,17.45
2010,TIMOR-LESTE,TMP,-1.22,0.16,10.00,9.95,4.25,18.40
2011,TIMOR-LESTE,TMP,-1.23,0.15,10.00,9.86,2.80,16.82
2012,TIMOR-LESTE,TMP,-1.18,0.16,10.00,9.86,3.74,17.29
2013,TIMOR-LESTE,TMP,-1.25,0.16,10.00,9.39,3.27,15.42
2014,TIMOR-LESTE,TMP,-1.17,0.17,8.00,9.13,3.83,18.66
2015,TIMOR-LESTE,TMP,-1.18,0.18,7.00,8.65,3.83,19.14
1996,TOGO,TGO,-0.76,0.33,3.00,27.27,10.00,45.71
1998,TOGO,TGO,-0.76,0.26,6.00,25.36,11.90,41.43
2000,TOGO,TGO,-0.71,0.22,7.00,29.19,16.19,41.90
2002,TOGO,TGO,-0.79,0.22,8.00,26.32,12.86,38.57
2003,TOGO,TGO,-0.98,0.22,8.00,18.18,8.10,30.48
2004,TOGO,TGO,-1.13,0.21,9.00,13.88,5.71,24.76
2005,TOGO,TGO,-1.09,0.20,9.00,14.35,7.62,28.57
2006,TOGO,TGO,-0.97,0.17,11.00,18.66,10.00,28.57
2007,TOGO,TGO,-0.95,0.17,11.00,18.66,9.52,30.48
2008,TOGO,TGO,-0.84,0.16,11.00,21.15,12.44,35.41
2009,TOGO,TGO,-0.88,0.15,11.00,20.38,13.68,32.08
2010,TOGO,TGO,-0.91,0.15,12.00,19.91,12.74,30.66
2011,TOGO,TGO,-0.86,0.14,13.00,22.07,14.02,30.84
2012,TOGO,TGO,-0.93,0.14,13.00,17.37,11.21,29.91
2013,TOGO,TGO,-0.98,0.14,14.00,15.96,10.75,27.57
2014,TOGO,TGO,-0.87,0.15,13.00,19.23,10.05,30.14
2015,TOGO,TGO,-0.80,0.15,13.00,23.08,12.92,33.01
1996,TONGA,TON,0.77,0.73,1.00,75.12,36.19,100.00
1998,TONGA,TON,0.15,0.56,2.00,55.50,24.76,83.33
2000,TONGA,TON,0.26,0.46,3.00,59.33,35.24,83.33
2002,TONGA,TON,0.20,0.37,3.00,58.85,39.52,72.86
2003,TONGA,TON,-0.14,0.37,3.00,47.37,27.62,62.86
2004,TONGA,TON,0.08,0.25,4.00,55.50,43.33,64.29
2005,TONGA,TON,0.55,0.26,4.00,65.07,56.67,81.43
2006,TONGA,TON,0.59,0.28,4.00,67.94,56.19,82.86
2007,TONGA,TON,0.48,0.28,4.00,63.64,54.76,81.90
2008,TONGA,TON,0.13,0.22,5.00,57.21,49.28,65.07
2009,TONGA,TON,-0.03,0.22,6.00,54.50,42.92,61.79
2010,TONGA,TON,0.08,0.21,7.00,57.35,47.64,64.15
2011,TONGA,TON,-0.02,0.21,7.00,54.93,44.39,62.15
2012,TONGA,TON,-0.03,0.21,7.00,53.99,45.33,62.15
2013,TONGA,TON,0.02,0.20,7.00,54.46,45.33,61.68
2014,TONGA,TON,-0.14,0.22,5.00,52.40,35.89,64.59
2015,TONGA,TON,-0.20,0.22,6.00,49.52,33.01,61.24
1996,TRINIDAD AND TOBAGO,TTO,0.44,0.21,5.00,61.24,54.76,76.19
1998,TRINIDAD AND TOBAGO,TTO,0.45,0.21,6.00,65.07,53.33,75.24
2000,TRINIDAD AND TOBAGO,TTO,0.38,0.16,7.00,63.16,55.24,70.48
2002,TRINIDAD AND TOBAGO,TTO,0.39,0.18,7.00,63.16,55.71,70.48
2003,TRINIDAD AND TOBAGO,TTO,0.21,0.18,7.00,58.85,49.52,63.81
2004,TRINIDAD AND TOBAGO,TTO,-0.01,0.17,8.00,51.67,43.81,59.52
2005,TRINIDAD AND TOBAGO,TTO,-0.08,0.17,8.00,51.20,41.90,58.10
2006,TRINIDAD AND TOBAGO,TTO,-0.27,0.17,9.00,46.89,37.14,54.76
2007,TRINIDAD AND TOBAGO,TTO,-0.21,0.17,9.00,48.33,38.10,55.71
2008,TRINIDAD AND TOBAGO,TTO,-0.27,0.17,9.00,48.08,36.84,54.55
2009,TRINIDAD AND TOBAGO,TTO,-0.23,0.16,9.00,47.87,37.26,55.66
2010,TRINIDAD AND TOBAGO,TTO,-0.22,0.16,10.00,47.87,39.15,56.60
2011,TRINIDAD AND TOBAGO,TTO,-0.20,0.15,10.00,49.77,41.12,57.01
2012,TRINIDAD AND TOBAGO,TTO,-0.18,0.15,11.00,50.23,42.06,57.94
2013,TRINIDAD AND TOBAGO,TTO,-0.21,0.15,11.00,49.30,40.65,55.14
2014,TRINIDAD AND TOBAGO,TTO,-0.13,0.17,10.00,53.37,39.71,63.16
2015,TRINIDAD AND TOBAGO,TTO,-0.14,0.16,10.00,52.40,39.71,60.77
1996,TUNISIA,TUN,-0.20,0.21,5.00,45.93,31.90,56.19
1998,TUNISIA,TUN,-0.15,0.21,7.00,46.89,34.29,58.10
2000,TUNISIA,TUN,-0.15,0.17,7.00,47.37,38.57,55.24
2002,TUNISIA,TUN,-0.04,0.17,9.00,50.72,44.29,59.52
2003,TUNISIA,TUN,-0.09,0.18,9.00,49.76,41.43,58.57
2004,TUNISIA,TUN,0.15,0.16,11.00,58.37,50.00,62.86
2005,TUNISIA,TUN,0.10,0.16,12.00,55.98,47.62,60.00
2006,TUNISIA,TUN,0.20,0.15,12.00,57.89,52.38,63.33
2007,TUNISIA,TUN,0.17,0.15,13.00,58.37,52.86,61.43
2008,TUNISIA,TUN,0.14,0.15,14.00,57.69,52.63,61.24
2009,TUNISIA,TUN,0.20,0.14,14.00,60.66,54.25,62.74
2010,TUNISIA,TUN,0.12,0.14,14.00,59.72,51.89,62.26
2011,TUNISIA,TUN,-0.14,0.13,15.00,51.17,44.86,57.48
2012,TUNISIA,TUN,-0.15,0.14,15.00,51.17,45.33,57.94
2013,TUNISIA,TUN,-0.21,0.13,17.00,48.83,42.06,54.21
2014,TUNISIA,TUN,-0.13,0.14,15.00,52.88,41.15,62.20
2015,TUNISIA,TUN,-0.05,0.14,15.00,56.25,45.93,61.24
1996,TURKEY,TUR,-0.17,0.19,7.00,48.33,34.76,55.71
1998,TURKEY,TUR,-0.13,0.19,8.00,47.85,35.71,58.10
2000,TURKEY,TUR,-0.06,0.16,10.00,50.24,42.38,57.62
2002,TURKEY,TUR,-0.06,0.17,11.00,50.24,44.29,59.05
2003,TURKEY,TUR,0.13,0.17,11.00,55.50,47.62,62.86
2004,TURKEY,TUR,0.13,0.16,13.00,57.89,49.52,62.38
2005,TURKEY,TUR,0.16,0.16,13.00,57.42,50.95,61.43
2006,TURKEY,TUR,0.04,0.15,15.00,55.02,50.00,60.00
2007,TURKEY,TUR,0.02,0.15,15.00,54.55,48.10,59.05
2008,TURKEY,TUR,0.08,0.14,16.00,55.77,50.72,59.33
2009,TURKEY,TUR,0.10,0.14,16.00,57.82,51.42,61.79
2010,TURKEY,TUR,0.12,0.14,16.00,59.24,51.42,62.26
2011,TURKEY,TUR,0.08,0.13,17.00,57.28,51.40,62.15
2012,TURKEY,TUR,0.04,0.13,17.00,57.75,50.00,61.68
2013,TURKEY,TUR,0.08,0.14,16.00,56.34,51.40,61.68
2014,TURKEY,TUR,0.04,0.15,14.00,59.62,48.80,65.55
2015,TURKEY,TUR,-0.06,0.14,14.00,55.29,45.45,61.24
1996,TURKMENISTAN,TKM,-1.36,0.29,3.00,8.61,1.90,23.33
1998,TURKMENISTAN,TKM,-1.31,0.26,5.00,9.09,2.38,20.95
2000,TURKMENISTAN,TKM,-1.21,0.22,5.00,11.48,2.86,26.19
2002,TURKMENISTAN,TKM,-1.31,0.22,6.00,8.13,2.38,20.48
2003,TURKMENISTAN,TKM,-1.39,0.21,6.00,7.18,0.95,16.67
2004,TURKMENISTAN,TKM,-1.59,0.19,6.00,4.78,0.48,8.57
2005,TURKMENISTAN,TKM,-1.58,0.17,7.00,3.35,0.48,9.05
2006,TURKMENISTAN,TKM,-1.58,0.17,7.00,2.39,0.95,8.10
2007,TURKMENISTAN,TKM,-1.51,0.17,7.00,3.83,1.43,9.05
2008,TURKMENISTAN,TKM,-1.41,0.16,8.00,6.25,1.91,11.48
2009,TURKMENISTAN,TKM,-1.42,0.15,8.00,4.27,1.89,11.79
2010,TURKMENISTAN,TKM,-1.45,0.14,8.00,4.27,1.42,10.38
2011,TURKMENISTAN,TKM,-1.42,0.14,8.00,4.23,1.87,12.62
2012,TURKMENISTAN,TKM,-1.37,0.14,10.00,5.16,2.34,11.68
2013,TURKMENISTAN,TKM,-1.35,0.14,10.00,6.10,2.80,13.08
2014,TURKMENISTAN,TKM,-1.33,0.15,9.00,7.21,1.91,11.48
2015,TURKMENISTAN,TKM,-1.39,0.15,9.00,5.77,2.39,11.48
1996,TUVALU,TUV,0.77,0.73,1.00,75.12,36.19,100.00
1998,TUVALU,TUV,0.90,0.71,1.00,78.47,43.81,100.00
2000,TUVALU,TUV,1.38,0.58,2.00,90.43,63.33,100.00
2002,TUVALU,TUV,1.38,0.43,2.00,89.95,70.00,100.00
2003,TUVALU,TUV,1.24,0.47,2.00,87.56,62.86,100.00
2004,TUVALU,TUV,0.87,0.29,3.00,77.03,61.90,89.52
2005,TUVALU,TUV,1.29,0.30,3.00,89.47,75.24,96.19
2006,TUVALU,TUV,1.11,0.33,3.00,85.17,65.71,92.86
2007,TUVALU,TUV,1.03,0.34,3.00,83.25,63.81,91.43
2008,TUVALU,TUV,1.00,0.31,3.00,83.65,65.07,90.91
2009,TUVALU,TUV,1.04,0.34,3.00,82.94,63.68,92.45
2010,TUVALU,TUV,1.02,0.37,3.00,82.46,63.68,91.98
2011,TUVALU,TUV,0.50,0.26,4.00,64.32,57.01,78.50
2012,TUVALU,TUV,0.47,0.25,4.00,64.79,57.94,74.30
2013,TUVALU,TUV,0.50,0.25,4.00,65.73,56.54,77.57
2014,TUVALU,TUV,0.32,0.29,3.00,66.35,52.15,76.56
2015,TUVALU,TUV,0.34,0.28,3.00,65.87,53.11,76.56
1996,UGANDA,UGA,-0.64,0.21,5.00,30.14,18.10,42.38
1998,UGANDA,UGA,-0.64,0.21,7.00,30.14,18.10,42.86
2000,UGANDA,UGA,-0.79,0.17,8.00,26.79,16.67,34.29
2002,UGANDA,UGA,-0.65,0.18,10.00,31.58,20.48,43.33
2003,UGANDA,UGA,-0.54,0.17,12.00,34.93,23.81,44.29
2004,UGANDA,UGA,-0.63,0.16,13.00,33.01,19.05,41.43
2005,UGANDA,UGA,-0.56,0.15,13.00,35.41,25.71,43.33
2006,UGANDA,UGA,-0.34,0.14,16.00,45.45,35.71,51.43
2007,UGANDA,UGA,-0.38,0.14,16.00,43.54,33.33,50.95
2008,UGANDA,UGA,-0.38,0.14,16.00,41.83,33.49,51.20
2009,UGANDA,UGA,-0.42,0.14,16.00,42.65,32.08,50.47
2010,UGANDA,UGA,-0.39,0.14,16.00,42.65,32.55,50.00
2011,UGANDA,UGA,-0.35,0.13,17.00,45.54,35.05,51.40
2012,UGANDA,UGA,-0.35,0.13,17.00,46.01,35.05,51.40
2013,UGANDA,UGA,-0.35,0.13,17.00,44.60,36.45,51.40
2014,UGANDA,UGA,-0.39,0.14,15.00,39.90,30.14,49.76
2015,UGANDA,UGA,-0.34,0.14,15.00,43.27,32.54,53.59
1996,UKRAINE,UKR,-0.93,0.19,6.00,20.10,10.95,30.95
1998,UKRAINE,UKR,-1.12,0.18,8.00,14.83,8.10,23.33
2000,UKRAINE,UKR,-1.14,0.15,10.00,12.92,6.67,24.76
2002,UKRAINE,UKR,-0.87,0.16,11.00,24.40,12.86,33.33
2003,UKRAINE,UKR,-0.84,0.17,11.00,23.44,13.81,32.86
2004,UKRAINE,UKR,-0.75,0.15,11.00,26.79,17.62,37.14
2005,UKRAINE,UKR,-0.79,0.15,11.00,27.27,15.24,36.67
2006,UKRAINE,UKR,-0.81,0.15,13.00,24.88,14.29,34.76
2007,UKRAINE,UKR,-0.75,0.14,15.00,25.84,17.14,37.14
2008,UKRAINE,UKR,-0.69,0.14,15.00,29.33,20.57,38.28
2009,UKRAINE,UKR,-0.77,0.13,15.00,24.17,17.45,35.85
2010,UKRAINE,UKR,-0.81,0.13,15.00,24.64,15.57,33.49
2011,UKRAINE,UKR,-0.83,0.12,16.00,23.47,15.42,30.84
2012,UKRAINE,UKR,-0.79,0.12,16.00,25.35,16.82,34.58
2013,UKRAINE,UKR,-0.82,0.12,15.00,23.47,15.42,33.18
2014,UKRAINE,UKR,-0.79,0.13,14.00,23.08,14.35,32.54
2015,UKRAINE,UKR,-0.80,0.13,14.00,22.60,14.35,32.06
1996,UNITED ARAB EMIRATES,ARE,0.69,0.21,5.00,66.51,60.48,83.33
1998,UNITED ARAB EMIRATES,ARE,0.73,0.22,5.00,73.21,61.90,83.81
2000,UNITED ARAB EMIRATES,ARE,0.72,0.18,6.00,71.29,63.33,83.33
2002,UNITED ARAB EMIRATES,ARE,0.71,0.19,7.00,71.77,63.33,82.38
2003,UNITED ARAB EMIRATES,ARE,0.57,0.20,7.00,68.42,60.48,78.10
2004,UNITED ARAB EMIRATES,ARE,0.50,0.18,8.00,64.59,59.05,72.86
2005,UNITED ARAB EMIRATES,ARE,0.48,0.18,8.00,63.16,58.10,72.86
2006,UNITED ARAB EMIRATES,ARE,0.37,0.18,9.00,61.24,55.24,69.05
2007,UNITED ARAB EMIRATES,ARE,0.36,0.18,9.00,60.29,54.76,70.00
2008,UNITED ARAB EMIRATES,ARE,0.49,0.18,9.00,64.90,57.89,73.21
2009,UNITED ARAB EMIRATES,ARE,0.46,0.16,11.00,63.03,60.38,70.75
2010,UNITED ARAB EMIRATES,ARE,0.37,0.16,11.00,62.56,57.55,66.98
2011,UNITED ARAB EMIRATES,ARE,0.53,0.14,13.00,65.73,62.15,73.36
2012,UNITED ARAB EMIRATES,ARE,0.57,0.15,12.00,67.14,62.15,73.36
2013,UNITED ARAB EMIRATES,ARE,0.65,0.15,12.00,70.89,63.55,77.10
2014,UNITED ARAB EMIRATES,ARE,0.71,0.16,11.00,76.44,67.94,80.38
2015,UNITED ARAB EMIRATES,ARE,0.71,0.16,11.00,75.00,67.46,80.86
1996,UNITED KINGDOM,GBR,1.59,0.19,7.00,94.74,89.05,100.00
1998,UNITED KINGDOM,GBR,1.74,0.19,7.00,95.22,91.43,100.00
2000,UNITED KINGDOM,GBR,1.65,0.16,8.00,94.26,90.48,99.05
2002,UNITED KINGDOM,GBR,1.64,0.18,8.00,94.26,89.05,100.00
2003,UNITED KINGDOM,GBR,1.66,0.18,8.00,94.26,90.48,99.52
2004,UNITED KINGDOM,GBR,1.62,0.17,8.00,93.30,89.52,97.62
2005,UNITED KINGDOM,GBR,1.55,0.17,8.00,91.87,88.10,96.19
2006,UNITED KINGDOM,GBR,1.76,0.16,10.00,94.74,90.48,100.00
